tau,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
207,-17.6253558,-64.10312597,-62.39387162,16.06576182,3.811060122,31.02434295,-16.51836636,-29.81849823,-14.90457877,-24.91675296
208,-11.74505503,-73.3255516,-69.30503323,13.81628922,6.208530866,30.82481051,-25.0227833,0.487125323,1.177853231,-35.9465632
209,0.617452532,-56.31337139,-86.95512843,30.44330505,20.8120515,42.99578896,-26.67315022,3.765238642,-1.026472694,-30.59083245
210,3.399699225,-24.60688892,-75.20347952,27.03912799,11.52359821,39.29555574,-33.7717436,-10.44442028,-9.526738661,-46.15594924
211,8.099479586,-18.83377895,-61.94471803,27.39280117,43.51095097,43.04777956,-21.38801379,-13.87388982,-24.7142934,-50.50878748
212,14.18846879,-8.757110498,-71.24980761,14.87165505,26.16604125,53.46724137,-19.29599657,-8.917806316,-17.33081619,-51.04373434
213,43.30422914,-0.544781522,-55.5988417,36.67758103,29.21945036,39.35706157,-40.9553799,2.91861048,-28.020488,-50.24295556
214,32.86662415,-23.49670395,-65.1983427,14.15322873,38.30784531,19.08412151,-40.3627954,27.69591589,-31.59829436,-37.42510084
215,10.00675693,-33.30824625,-70.34385684,-8.168830751,37.9522541,21.57150143,-22.94431114,22.49852396,-24.16314733,-38.33648317
216,27.00650205,-25.66201048,-56.89106343,-3.52047187,28.00048392,27.50413564,-1.112660387,-14.80488713,-38.96381804,-30.80423312
217,27.40589348,-34.28130412,-66.91466518,10.03882178,-6.059085934,21.83597213,-11.64802183,0.038980736,-33.13330318,-30.53997022
218,11.94585711,-16.97571817,-60.34534619,-12.19112607,-4.226173359,48.02643194,6.121809274,20.95609806,-28.69984059,-15.88856884
219,7.221824616,0.638281929,-33.43665482,-8.238702197,-31.72117314,34.00815426,-4.166904946,20.48981881,-22.12953536,-30.39551801
220,-15.77251132,15.979345,-4.408222167,-4.886824039,-43.86865212,56.00599943,-24.94250904,2.435267478,-32.24562965,-6.31494889
221,-14.97700151,19.23556321,-31.81072816,-3.565172616,-33.23236987,46.23924054,-29.87441854,-6.263514115,-35.94708896,7.753838684
222,-17.39678706,23.56592412,-0.721881749,4.464514107,-42.13017852,32.21477545,-4.292722033,3.685346138,-37.46542663,-7.65248853
223,-31.86320349,-14.1325159,-9.068155001,-3.417248031,-30.89392663,5.413611311,-12.00760385,11.39327262,-30.89836224,5.150284578
224,-43.82486059,-14.78957852,5.005563935,9.900140194,-24.01555494,-4.170274929,-18.34918507,32.55717511,-42.56173569,-14.11241299
225,-28.97300389,-19.99454947,12.32889548,15.91289879,-14.51670792,-18.40248123,-25.32017874,32.81174718,-22.23097614,4.112829186
226,-26.56196283,-31.3762008,-1.783922663,26.73956926,-4.61118659,-20.28409008,-23.07070662,36.79377749,-36.09244099,-0.208791163
227,-23.19532484,-28.87822194,15.58180321,7.260019829,10.78654231,-14.67198838,-14.37206421,51.8870476,-53.98263031,-12.50811075
228,-20.3021862,-20.89454917,-18.99598211,19.39354416,20.14582713,24.23469977,-15.67852066,4.81906912,-66.08129162,-19.18736368
229,-9.905325378,-28.72849806,-18.02996665,24.8344001,15.27730494,24.9342236,-46.11588332,9.644435946,-74.62976971,-14.74567034
230,3.224474582,-37.69465147,-26.33848721,55.23652232,-9.546611181,28.07904739,-46.83130516,14.0001766,-64.39719456,-21.36139624
231,13.74107911,-33.2305565,-50.53502205,34.46938935,-22.24120389,20.11939347,-52.60107892,23.95734583,-58.16353094,-50.572997
232,15.68378089,-38.35599362,-33.31459636,37.15815718,-12.20529095,22.0455407,-31.79714859,4.096219837,-68.54325395,-55.89863282
233,8.047377443,-27.83622315,-44.88105622,37.47068088,8.736076967,6.574863705,-40.18364135,20.1571606,-54.04720008,-56.69147326
234,16.13170046,-17.59565193,-39.34405042,32.78861104,15.2542643,-9.321932588,-26.28268768,41.0048492,-40.71173715,-39.26222668
235,22.93199123,-30.76709864,-29.53350235,27.11361899,39.10884941,-7.230056024,-59.34026733,35.47551733,-61.6926356,-42.09586007
236,27.92102631,-27.76567448,-26.968588,-7.091826158,60.31452594,16.21489773,-68.30398469,27.64614596,-55.41686229,-37.93093297
237,39.91186899,-42.2770933,-16.88359937,-8.967011856,64.13184873,10.71579037,-57.05983635,16.0659965,-43.83684586,-47.03431197
238,50.76475406,-73.19638232,-12.50289537,4.812207388,52.16239915,27.68625052,-41.37332876,23.86984634,-39.6578914,-25.38978141
239,58.09596323,-79.23992065,8.738484591,-5.900596896,25.42075514,37.80932002,-36.26202043,56.75546143,-46.87722578,-24.79745539
240,54.32607833,-85.04537654,-11.618287,-32.54366827,28.44435695,56.63484232,-56.14927864,57.6360941,-55.18019377,-33.53678729
241,63.36188086,-74.99974493,-5.687785544,-35.83287141,-0.851237013,42.69572098,-60.6719737,45.2202256,-48.21901757,-39.22412907
242,45.01005068,-57.7076386,-2.663457917,-45.64265697,-12.39272866,42.47607087,-32.90786956,33.57560416,-38.68577719,-30.62440701
243,51.40611648,-58.66287685,-5.667282618,-53.65225978,-7.090398883,27.76363279,-28.6503066,21.9384403,-31.4728774,-37.15629279
244,36.27958198,-43.88702504,23.20208102,-70.95125649,-32.72161488,33.00506351,-58.14761634,13.116208,-30.60252826,-44.44758762
245,41.85938384,-47.44982533,17.44561401,-86.67493048,-19.86519652,28.81051398,-53.25843621,19.08462781,-34.83563665,-58.88430022
246,54.9489354,-19.31948876,8.351742151,-71.6838246,-7.151397652,19.60691263,-50.00357672,31.46374783,-69.88712706,-38.72201209
247,40.36260748,-16.62649318,-21.76724794,-84.46583511,-29.70026724,23.39865175,-44.49274427,15.24046992,-84.21042195,-54.469577
248,55.09366006,-18.46146211,-25.06911449,-91.13454505,-4.171205712,15.39750342,-37.88214389,3.668724904,-73.20305468,-60.60398101
249,73.98744836,-37.79959824,-10.82365139,-88.83825855,-8.031925535,8.259809327,-29.50565492,9.11436067,-75.41760763,-39.59916583
250,58.37000567,-35.7280345,-9.770824236,-60.95856238,-4.369601191,19.3802137,-31.37560516,7.517975319,-53.72160833,-22.11358817
251,30.11758731,-41.39281802,10.20679993,-20.9114478,6.751617972,16.52957123,-13.78185978,9.262993346,-57.85847735,-38.16077687
252,6.657867297,-14.66362887,0.972916194,-24.44627252,-0.002694475,3.402684409,-2.219124667,19.47388898,-46.36530605,-20.05005038
253,-7.87131192,-12.84138695,10.22182065,-31.62445368,6.434179029,25.8746755,10.08563715,24.5732603,-38.50184334,-32.26058507
254,-0.431101085,-9.781358603,19.67303158,-33.27239501,9.211793633,17.1315815,-5.846521572,-5.325363323,-14.54078519,-14.70642351
255,-2.298229979,-6.908454667,6.017041195,-47.39430943,-1.692149387,24.30274325,-3.587804096,12.79300882,-16.88423257,-4.858479618
256,4.602711893,-25.92093347,16.07837939,-41.36052884,-18.18535921,37.90438682,-20.30920288,14.81616013,-27.21776734,16.57640438
257,-11.87174808,-32.93252322,34.38463263,-24.24921431,-7.635425256,24.56300972,-2.065285578,26.06564606,-24.78749173,22.88550331
258,-4.890429754,-26.65048439,35.95625455,-45.0392579,-17.79365064,15.36897349,-14.9216082,38.82330544,-0.066629593,31.87505439
259,-24.92450038,-15.20701826,30.57006762,-20.20784533,-4.909564701,12.71827697,-22.96321786,24.92616933,-6.296873916,24.66944829
260,-21.05946133,-31.92320563,32.33127519,-44.34504862,8.288376857,4.779840712,-19.44992968,28.78078499,8.280404901,25.97755286
261,-11.10990793,-26.13750059,40.48998438,-19.82641089,-24.95825168,-6.410723703,-13.88357503,30.94163943,-5.714888455,17.84541956
262,-4.001672979,-56.9710946,25.58471984,2.537448522,-46.09609255,-17.10067675,-2.183568093,44.25875808,-12.24823928,44.0341388
263,7.846000461,-68.98278606,25.71256864,9.561142606,-14.29280598,-27.18517696,-4.720995564,60.67773493,-0.773401421,34.77345699
264,12.90158852,-61.59286185,3.835802484,43.88082335,-20.13448303,-54.38336677,-5.736564274,52.62341139,-5.595799507,27.91944239
265,11.66576808,-56.63330559,-4.628786056,30.4247056,-12.88846656,-61.6788785,-22.33013733,60.57321464,-1.58700301,22.65097922
266,-0.856660926,-50.43549025,-2.893576371,28.9205028,-14.64069539,-65.29894302,-40.41426878,54.89503164,3.004692714,27.04606477
267,7.762922692,-47.96821584,-5.240044578,-21.50357493,-24.08384131,-53.98286396,-53.05317364,38.79709473,0.777720235,13.89795947
268,-1.093913296,-45.83271569,22.79047313,-20.65752258,-23.55049315,-52.50930191,-47.68283985,41.16606727,-7.554066409,13.45028688
269,1.108773359,-44.53497034,22.65205444,-25.9081497,-28.2649553,-79.1791069,-70.36729549,32.09447727,-15.37720916,26.33117416
270,-3.976521718,-29.0084989,5.552646555,-34.34128759,-27.40095643,-70.12614173,-89.41216663,20.74237616,-4.485741619,19.46372071
271,-10.66126527,-3.397264734,-16.7509962,-40.59021097,-39.75023123,-48.3667786,-83.83934899,5.410275583,8.074422402,18.96555102
272,-22.91431595,-26.1207186,-4.353873544,-26.11524767,-52.85231146,-25.9672693,-64.42689086,-2.870935146,32.24675685,30.3654107
273,9.891710126,-33.26790944,-4.238206456,-23.06686853,-51.24494187,-11.71739685,-62.57326145,-8.062053032,32.19285174,14.03049448
274,-0.431302768,-60.84499916,3.229612317,-31.18386442,-60.81797005,-0.73926516,-62.50836081,9.559269341,10.31898071,30.74161247
275,15.63597225,-75.87042418,-5.665254567,-47.45506046,-69.13316015,6.966035247,-49.03763532,17.54484828,28.32863666,53.66029251
276,2.117088766,-87.2441039,4.92848959,-20.75022072,-64.46544153,-12.50511353,-37.62012662,27.43570427,18.75030666,29.66478534
277,16.78891789,-56.55406312,20.77274638,-31.50028185,-70.98047647,-7.870078535,-40.06106179,36.20437534,7.348785521,28.6758715
278,30.24100127,-44.01038296,15.0538785,-39.97054354,-48.2221212,-11.33237088,-53.98641649,66.76804791,6.548479282,1.782694908
279,42.94098244,-55.61803741,-9.296966693,-31.89607613,-63.57338132,-20.47193318,-46.58161809,64.47778297,-21.71160794,5.759708235
280,25.7580724,-80.39327612,-14.03858611,-62.24948619,-60.25431904,-31.58474571,-34.68499038,52.86566105,-27.20603615,14.47396777
281,15.98190947,-69.84522657,-25.91349798,-63.55445505,-57.45284654,-10.34811653,-39.780584,50.57605559,-17.08410359,10.73055439
282,17.58057712,-49.17447302,-40.78402941,-42.05447095,-24.07040962,-2.40226974,-13.75172847,38.9285028,-34.66963047,4.528297301
283,14.81658391,-55.41793659,-47.5985057,-64.94403729,-48.34096606,10.78454263,-20.30184838,24.07219847,-26.84369327,13.83501593
284,7.20715632,-40.1749874,-41.9641092,-54.66009904,-29.02809036,7.180393061,-14.87994706,13.92262175,-3.072225328,10.63063864
285,9.543299351,-28.61956774,-41.79637391,-53.5734058,-4.676829485,18.00536303,-16.329477,28.46157181,-21.45480185,22.63891461
286,24.95668556,-16.02785348,-51.3160647,-57.18150618,-36.7045536,-5.001204304,1.288078776,24.90361932,-20.2441389,8.521577906
287,47.01597214,10.89540497,-44.38381729,-66.85105979,-24.72231976,-7.072368995,6.019229281,25.52408358,-0.852341015,-15.04422197
288,35.22897406,11.7976233,-35.28518845,-53.97775974,-25.74170416,-38.6944148,20.02125035,9.242853584,-1.802469722,-14.64948178
289,23.99742792,19.18675233,-53.28841505,-43.97962971,-25.92517971,-27.59535777,25.15045742,5.771489784,-11.43084273,-7.851810139
290,45.6286603,12.22586884,-49.42968235,-38.6165188,-21.26982656,-37.23047883,17.48311021,4.040672091,-5.443527509,-13.0655722
291,24.19054703,3.158156507,-28.23099287,-29.91929174,-37.51537917,-47.25142206,22.00583878,11.55499621,10.40600766,14.03518889
292,30.97151735,-10.29714845,-11.99191362,-27.43897502,-33.13041304,-66.39562591,13.74222921,15.98173687,10.94200419,25.99581314
293,40.59748455,-18.68758444,-31.07584058,-24.08946616,-72.51085788,-67.18848719,35.18220252,22.83942441,28.7005287,1.651938437
294,38.85442979,-28.92751981,-47.96213611,-24.68308814,-45.73202832,-46.46290182,28.43365036,25.49867213,8.747919561,-7.171339479
295,16.84769924,-23.3499481,-19.35398861,-5.872998311,-35.23553928,-30.22396162,40.08131959,42.26745319,17.34213858,-11.35690417
296,6.410959501,-10.55988845,-17.59565637,-12.83031389,-46.24427567,-48.45509701,40.33521677,41.63342521,25.81641438,6.526990438
297,-0.382454344,-26.6264151,-20.69398241,-17.89376109,-26.13701347,-42.42884832,30.91770694,58.09965732,18.49784107,6.601300816
298,4.138341556,-6.358704015,-10.18744639,-9.03946028,-25.16611394,-29.00582293,23.55044258,43.78008434,27.97416783,-6.318700146
299,2.395086118,-1.093537269,6.356364865,0.984135748,-9.391765126,0.142051629,0.568234457,38.598974,12.33774176,-5.868210945
300,10.15013303,14.53271726,-2.532603243,8.848265657,-1.577248645,17.91381662,-2.281564714,30.4844376,-3.421825467,-0.441651082
301,-8.822895195,39.0123807,-1.211567118,-11.51283598,22.01423375,10.1060099,29.02159851,13.39121374,20.22499121,8.193330589
302,-24.51155873,49.63859537,-1.869337847,-26.40944335,14.4661647,5.76018504,31.07322177,-4.586874122,19.79724768,17.46776636
303,-12.41988521,34.03030379,5.957623358,-49.06932442,9.519965478,4.685712808,13.62351999,1.919350192,6.405547564,29.49671251
304,-2.914329581,58.68688256,7.636757761,-42.67088091,0.635574524,-3.550578459,-2.615999714,-17.3433911,16.90009083,45.45812474
305,-14.91598513,68.13863683,-10.00634554,-48.49258655,1.852696832,-27.80160109,-15.26113092,-5.430800214,14.42586756,36.83188092
306,-4.58205521,43.73144665,-16.30599147,-32.06081193,9.131925005,-39.47359326,-3.561829935,2.288662951,23.76671167,51.04555301
307,-6.493279709,54.95051905,-34.91468619,-29.00808734,18.96732452,-48.98160306,11.12168993,-6.605669637,47.52624277,36.33266456
308,-14.20625739,44.91837185,-51.49035163,-35.09323721,10.32621343,-32.78828297,-13.49589739,14.93147844,50.34023872,25.50651343
309,-15.95563732,26.04881276,-42.25054159,-25.87578437,-1.322470581,-12.07994907,-28.02800426,3.934332704,39.45587445,15.33319519
310,-4.825960103,7.515753285,-23.85889993,-21.31025039,20.05972379,-12.37226524,-32.29282704,3.681795532,36.89135766,17.34179928
311,-19.4443106,11.62552661,0.001957313,-22.59935129,42.14615438,18.03781525,-43.28385848,27.16393791,21.08151244,6.240212904
312,-27.35272824,-6.588985195,4.751723912,-41.75589213,27.8830425,4.721681417,-38.61070585,44.66222109,0.465532305,24.65336534
313,-31.23330821,-15.26849023,1.874483775,-24.3072594,22.73374703,-5.641297387,-56.19974427,50.62835021,-0.702318631,9.816070951
314,-0.961775115,-6.730321614,26.54396191,-25.93632827,12.11871882,-17.52397042,-75.34724886,55.03081595,-7.962291219,25.8749258
315,2.973192344,-10.13180296,21.78707301,-35.72043848,24.96508208,-8.202207691,-73.30362151,33.52515048,-2.711765962,54.51774961
316,-3.656668506,-31.52928208,4.857798979,-15.70947746,15.33193031,-23.47791168,-63.44766153,30.87272643,-31.84053315,70.17321656
317,0.278986807,-46.55817207,4.370173372,-20.01453876,25.72290911,-19.8084884,-78.92441317,45.44162115,-28.84243395,61.34033515
318,-9.008592268,-37.92248334,-6.22556799,-25.99304268,4.400839445,-19.49210006,-74.33497251,47.38912916,-12.60505841,34.60424125
319,-17.08539087,-48.59958452,-37.87350166,-25.18304274,-3.962456554,-8.242458817,-66.0520837,64.53336683,-8.698500667,31.46131302
320,-17.99027156,-42.72259386,-65.00974679,-23.03767824,-6.953603414,-5.739875335,-59.67309886,68.9589895,-9.870001543,25.70860918
321,-18.97522699,-26.94670266,-58.17336422,-23.84332973,14.6259158,-10.43444734,-44.25341609,68.48500084,-20.79264976,5.458378213
322,-16.47484735,-23.02192321,-66.61271655,-5.907593498,0.03496136,-26.58010729,-43.42336068,58.11083079,-25.42453344,-15.92975084
323,-35.75788771,-53.07310071,-98.25647223,20.265046,-2.671148999,-50.57185835,-32.11074477,59.33595969,-23.37424949,1.708258343
324,-20.36878882,-48.61435133,-76.3164293,-5.308063627,2.356344905,-61.6857702,-40.14787254,59.677034,-12.52142151,4.336733172
325,-36.77499982,-20.63411009,-60.06576765,-10.03174512,4.084255556,-72.12465221,-43.20928066,43.0447002,-3.389927207,5.97594224
326,-35.74532618,-42.05397016,-23.89149166,-3.48487339,14.85376394,-63.5924459,-38.4312287,30.59702438,-21.13459185,-3.42011775
327,-39.0438069,-2.149858719,-26.60857283,16.48203101,13.82020786,-84.51553189,-36.29158512,19.0864479,-40.51617816,8.829739278
328,-33.60048608,-17.30051537,-19.71048723,-14.14750296,0.364773424,-96.43546707,-28.70075294,7.984331625,-37.23523254,15.52331704
329,-37.15037696,-27.17428879,-41.45834941,-32.97209662,-6.190784803,-82.35046781,-14.15369227,9.644578059,-7.296948838,25.46755559
330,-41.61060694,-15.32930173,-35.34595498,-26.42828556,-30.05469868,-73.48566152,-22.31732951,14.57584313,0.623199269,22.41537372
331,-28.81324999,-1.499256075,-47.49726731,-26.93308222,-19.42118904,-62.18139146,-0.440989252,19.32209451,-0.767735931,15.56496335
332,-50.19694746,3.805339635,-64.94455259,-48.84483056,-31.33595054,-51.08131694,27.94600382,21.13486554,-4.798142775,8.268355927
333,-71.67757859,15.46918984,-60.61520418,-68.46031226,-20.89546983,-21.95253689,-8.95251337,4.453504522,-7.143702538,29.82092042
334,-46.85026996,15.37098455,-19.02448475,-26.50591662,-29.74787598,-13.54490853,-12.13672844,3.996078392,-25.05932243,56.01101558
335,-52.20679231,16.67389128,-19.48210632,-11.50565705,-26.16420901,-37.62205306,-8.167857265,4.162610975,-28.871093,22.40331346
336,-29.7802933,8.166944028,-28.4929226,-23.29574488,-17.79945793,-54.25591574,-21.510103,8.995580188,-1.439262837,8.575580624
337,-49.0647512,-1.412599446,-37.45586135,-17.09287649,-60.02185621,-74.37178349,-49.05475018,8.642318728,0.113549539,-9.182787878
338,-66.43670588,9.186876239,-27.97301314,16.88219347,-47.59530079,-45.17187211,-43.29880947,7.057426925,1.990663986,-26.09200458
339,-68.85494841,11.88815493,-39.8905766,-3.464961474,-50.80001148,-21.64287048,-68.93541548,12.66835602,15.7978125,-12.59962887
340,-63.63698558,11.61535045,-10.97327763,-26.23073725,-49.01316155,-8.999634464,-74.23347616,19.2064712,21.34607957,-29.62625407
341,-58.12883074,6.578651071,7.380543047,-9.881595756,-40.00772986,-10.32749053,-55.76071279,13.751268,27.27420683,-13.53453892
342,-44.93359504,7.963389792,4.24586795,16.13003611,-19.06212081,-11.59545252,-66.00611706,15.2293362,-12.56927119,-14.63515235
343,-48.92371192,-1.94033796,9.580822803,25.90945902,-30.82498041,-12.12884099,-64.5258597,30.02653257,-1.775500186,-1.51555764
344,-44.40879444,10.26789269,0.316955129,19.74358349,-31.50525132,-35.63512941,-34.04972637,19.80292368,-16.3825122,-9.616733619
345,-13.89635387,-10.41001859,17.64634286,4.077900009,-58.92091374,-8.590026649,-41.40535192,20.20613138,-39.40272199,16.33660307
346,-14.44980762,-27.99741721,34.31982163,-12.11415245,-45.78765579,-30.05293134,-37.59038164,28.72009651,-42.00571778,14.73224929
347,-22.0737635,-31.53889859,36.53379678,-36.45744583,-27.34769644,-34.1824906,-31.75600043,25.90814283,-33.68620272,-5.763237838
348,-21.71428307,-65.53472483,42.9336141,-27.36842243,-23.796933,-48.23774217,-39.22910088,9.872880283,-39.59091695,-0.814888279
349,-3.532273691,-40.4542169,31.65272501,-42.42473859,-29.2659898,-35.13617124,-69.89985322,7.711540405,-27.59571493,-8.902530445
350,19.24552527,-46.20567071,24.99801542,-49.46424107,-20.28647083,-18.44969541,-74.84391635,34.28522569,-20.91396111,10.72186678
